"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","category","clock_backend","color","color_backend","compensation","condition","coordinates","correct","correct_instructions1","correct_keyboard_response_1","correct_response","count_WM_load","count_WM_sequence","count_WM_trials_loop","count_WM_trials_sequence","count_block_loop","count_block_sequence","count_color_block_loop","count_color_choice","count_color_choice_multi","count_color_choice_multi_sequence","count_color_multi_loop","count_color_multi_sequence","count_color_sequence","count_color_target_1","count_color_target_1_1","count_color_trial_sequence","count_color_word_id","count_color_word_id_sequence","count_color_word_id_trial_loop","count_color_word_id_trial_sequence","count_correct_1","count_counterbalance_javascript","count_experiment","count_feedback","count_feedback_1","count_feedback_rt","count_fixation","count_fixation_1","count_fixation_color","count_fixation_food_tools","count_food_tools_loop","count_food_tools_trial_loop","count_food_tools_trial_sequence","count_goodbye","count_incorrect_1","count_instructions","count_instructions1","count_instructions2","count_instructions_1","count_instructions_WM_1","count_instructions_WM_2","count_instructions_WM_3","count_isa","count_isa_1","count_keyboard_response_1","count_letter_number_loop","count_letter_target_1","count_letter_target_2","count_logger","count_new_reset_feedback_1","count_new_reset_feedback_2","count_new_reset_feedback_3","count_new_sequence","count_pick_numbers","count_pure_response","count_pure_response_sequence","count_reset_feedback","count_rt_block_loop","count_rt_target","count_rt_trial_sequence","count_set_soa","count_soa","count_symbol","count_symbol_1","count_trial_sequence","counterbalance","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","letter_response","live_row","live_row_pure_response","live_row_rt_block_loop","logfile","mouse_backend","number_response","opensesame_codename","opensesame_version","practice","repeat_cycle","response","response_feedback","response_feedback_1","response_feedback_rt","response_instructions","response_instructions1","response_instructions2","response_instructions_1","response_instructions_WM_1","response_instructions_WM_2","response_instructions_WM_3","response_keyboard_response_1","response_time","response_time_feedback","response_time_feedback_1","response_time_feedback_rt","response_time_instructions","response_time_instructions1","response_time_instructions2","response_time_instructions_1","response_time_instructions_WM_1","response_time_instructions_WM_2","response_time_instructions_WM_3","response_time_keyboard_response_1","round_decimals","sampler_backend","soa","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","synth_backend","target","time_WM_load","time_WM_sequence","time_WM_trials_loop","time_WM_trials_sequence","time_block_loop","time_block_sequence","time_color_block_loop","time_color_choice","time_color_choice_multi","time_color_choice_multi_sequence","time_color_multi_loop","time_color_multi_sequence","time_color_sequence","time_color_target_1","time_color_target_1_1","time_color_trial_sequence","time_color_word_id","time_color_word_id_sequence","time_color_word_id_trial_loop","time_color_word_id_trial_sequence","time_correct_1","time_counterbalance_javascript","time_experiment","time_feedback","time_feedback_1","time_feedback_rt","time_fixation","time_fixation_1","time_fixation_color","time_fixation_food_tools","time_food_tools_loop","time_food_tools_trial_loop","time_food_tools_trial_sequence","time_goodbye","time_incorrect_1","time_instructions","time_instructions1","time_instructions2","time_instructions_1","time_instructions_WM_1","time_instructions_WM_2","time_instructions_WM_3","time_isa","time_isa_1","time_keyboard_response_1","time_letter_number_loop","time_letter_target_1","time_letter_target_2","time_logger","time_new_reset_feedback_1","time_new_reset_feedback_2","time_new_reset_feedback_3","time_new_sequence","time_pick_numbers","time_pure_response","time_pure_response_sequence","time_reset_feedback","time_rt_block_loop","time_rt_target","time_rt_trial_sequence","time_set_soa","time_soa","time_symbol","time_symbol_1","time_trial_sequence","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"100","100","492.25","492.25","gray","no","legacy","number","legacy","white","legacy","0","letter_vs_number","relative","1","undefined","1","n","0","NA","NA","NA","0","0","0","0","0","19","0","0","0","39","19","19","0","0","0","19","NA","0","0","NA","2","0","7","NA","59","NA","0","NA","NA","0","67","0","0","2","0","0","0","0","19","59","87","0","NA","NA","87","0","0","NA","NA","NA","0","0","2","0","19","19","87","19","7","NA","7","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","7","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","yes","0","n","NA","space","space","space","space","space","NA","NA","NA","NA","n","528","NA","2750","4310","3905","4853","1388","NA","NA","NA","NA","528","2","legacy","876","1024","2","48000","-16","experiment","5","odd","legacy","4","NA","NA","NA","NA","176301","176301","47290","47288","87132","123139","87134","87134","47290","124394","169113","81668","131968","131971","131971","167229","NA","NA","1389","NA","169620","39848","188716","NA","167233","NA","NA","NA","NA","NA","164936","172394","1444","130579","NA","NA","NA","NA","39754","169522","189603","176299","NA","NA","190133","NA","NA","NA","NA","NA","6314","6316","NA","6316","39512","38117","188713","38121","189603","NA","188713","Response_time_timing","8","3938","8","no","1024"
"100","100","476","476","gray","no","legacy","number","legacy","white","legacy","0","letter_vs_number","relative","1","undefined","1","n","0","NA","NA","NA","0","0","0","0","0","19","0","0","0","39","19","19","0","0","0","19","NA","0","0","NA","2","0","8","NA","59","NA","0","NA","NA","0","68","0","0","2","0","0","0","0","19","59","88","0","NA","NA","88","0","0","NA","NA","NA","0","0","2","0","19","19","88","19","8","NA","8","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","8","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","yes","0","n","NA","space","space","space","space","space","NA","NA","NA","NA","n","346","NA","2750","4310","3905","4853","1388","NA","NA","NA","NA","346","2","legacy","828","1024","2","48000","-16","experiment","5","odd","legacy","6","NA","NA","NA","NA","176301","176301","47290","47288","87132","123139","87134","87134","47290","124394","169113","81668","131968","131971","131971","167229","NA","NA","1389","NA","169620","39848","190173","NA","167233","NA","NA","NA","NA","NA","164936","172394","1444","130579","NA","NA","NA","NA","39754","169522","191012","176299","NA","NA","191359","NA","NA","NA","NA","NA","6314","6316","NA","6316","39512","38117","190170","38121","191012","NA","190170","Response_time_timing","9","4284","9","no","1024"
"100","100","469.8","469.8","gray","no","legacy","number","legacy","white","legacy","0","letter_vs_number","relative","1","undefined","1","n","0","NA","NA","NA","0","0","0","0","0","19","0","0","0","39","19","19","0","0","0","19","NA","0","0","NA","2","0","9","NA","59","NA","0","NA","NA","0","69","0","0","2","0","0","0","0","19","59","89","0","NA","NA","89","0","0","NA","NA","NA","0","0","2","0","19","19","89","19","9","NA","9","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","9","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","yes","0","n","NA","space","space","space","space","space","NA","NA","NA","NA","n","414","NA","2750","4310","3905","4853","1388","NA","NA","NA","NA","414","2","legacy","940","1024","2","48000","-16","experiment","5","odd","legacy","1","NA","NA","NA","NA","176301","176301","47290","47288","87132","123139","87134","87134","47290","124394","169113","81668","131968","131971","131971","167229","NA","NA","1389","NA","169620","39848","191399","NA","167233","NA","NA","NA","NA","NA","164936","172394","1444","130579","NA","NA","NA","NA","39754","169522","192349","176299","NA","NA","192765","NA","NA","NA","NA","NA","6314","6316","NA","6316","39512","38117","191396","38121","192349","NA","191396","Response_time_timing","10","4698","10","no","1024"
"100","100","462.6363636363636","462.6363636363636","gray","no","legacy","letter","legacy","white","legacy","0","letter_vs_number","relative","1","undefined","1","l","0","NA","NA","NA","0","0","0","0","0","19","0","0","0","39","19","19","0","0","0","19","NA","0","0","NA","2","0","10","NA","59","NA","0","NA","NA","0","70","0","0","2","0","0","0","0","19","59","90","0","NA","NA","90","0","0","NA","NA","NA","0","0","2","0","19","19","90","19","10","NA","10","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","10","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","yes","0","l","NA","space","space","space","space","space","NA","NA","NA","NA","l","391","NA","2750","4310","3905","4853","1388","NA","NA","NA","NA","391","2","legacy","1981","1024","2","48000","-16","experiment","5","odd","legacy","E","NA","NA","NA","NA","176301","176301","47290","47288","87132","123139","87134","87134","47290","124394","169113","81668","131968","131971","131971","167229","NA","NA","1389","NA","169620","39848","192823","NA","167233","NA","NA","NA","NA","NA","164936","172394","1444","130579","NA","NA","NA","NA","39754","169522","194817","176299","NA","NA","195209","NA","NA","NA","NA","NA","6314","6316","NA","6316","39512","38117","192819","38121","194817","NA","192819","Response_time_timing","11","5089","11","no","1024"
"100","100","460.3333333333333","460.3333333333333","gray","no","legacy","letter","legacy","white","legacy","0","letter_vs_number","relative","1","undefined","1","l","0","NA","NA","NA","0","0","0","0","0","19","0","0","0","39","19","19","0","0","0","19","NA","0","0","NA","2","0","11","NA","59","NA","0","NA","NA","0","71","0","0","2","0","0","0","0","19","59","91","0","NA","NA","91","0","0","NA","NA","NA","0","0","2","0","19","19","91","19","11","NA","11","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","11","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","yes","0","l","NA","space","space","space","space","space","NA","NA","NA","NA","l","435","NA","2750","4310","3905","4853","1388","NA","NA","NA","NA","435","2","legacy","1342","1024","2","48000","-16","experiment","5","odd","legacy","H","NA","NA","NA","NA","176301","176301","47290","47288","87132","123139","87134","87134","47290","124394","169113","81668","131968","131971","131971","167229","NA","NA","1389","NA","169620","39848","195250","NA","167233","NA","NA","NA","NA","NA","164936","172394","1444","130579","NA","NA","NA","NA","39754","169522","196602","176299","NA","NA","197038","NA","NA","NA","NA","NA","6314","6316","NA","6316","39512","38117","195247","38121","196601","NA","195247","Response_time_timing","12","5524","12","no","1024"
"100","100","459.6923076923077","459.6923076923077","gray","no","legacy","number","legacy","white","legacy","0","letter_vs_number","relative","1","undefined","1","n","0","NA","NA","NA","0","0","0","0","0","19","0","0","0","39","19","19","0","0","0","19","NA","0","0","NA","2","0","12","NA","59","NA","0","NA","NA","0","72","0","0","2","0","0","0","0","19","59","92","0","NA","NA","92","0","0","NA","NA","NA","0","0","2","0","19","19","92","19","12","NA","12","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","12","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","yes","0","n","NA","space","space","space","space","space","NA","NA","NA","NA","n","452","NA","2750","4310","3905","4853","1388","NA","NA","NA","NA","452","2","legacy","1097","1024","2","48000","-16","experiment","5","odd","legacy","9","NA","NA","NA","NA","176301","176301","47290","47288","87132","123139","87134","87134","47290","124394","169113","81668","131968","131971","131971","167229","NA","NA","1389","NA","169620","39848","197078","NA","167233","NA","NA","NA","NA","NA","164936","172394","1444","130579","NA","NA","NA","NA","39754","169522","198183","176299","NA","NA","198636","NA","NA","NA","NA","NA","6314","6316","NA","6316","39512","38117","197075","38121","198183","NA","197074","Response_time_timing","13","5976","13","no","1024"
"100","100","462","462","gray","no","legacy","letter","legacy","white","legacy","0","letter_vs_number","relative","1","undefined","1","l","0","NA","NA","NA","0","0","0","0","0","19","0","0","0","39","19","19","0","0","0","19","NA","0","0","NA","2","0","13","NA","59","NA","0","NA","NA","0","73","0","0","2","0","0","0","0","19","59","93","0","NA","NA","93","0","0","NA","NA","NA","0","0","2","0","19","19","93","19","13","NA","13","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","13","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","yes","0","l","NA","space","space","space","space","space","NA","NA","NA","NA","l","492","NA","2750","4310","3905","4853","1388","NA","NA","NA","NA","492","2","legacy","1700","1024","2","48000","-16","experiment","5","odd","legacy","B","NA","NA","NA","NA","176301","176301","47290","47288","87132","123139","87134","87134","47290","124394","169113","81668","131968","131971","131971","167229","NA","NA","1389","NA","169620","39848","198678","NA","167233","NA","NA","NA","NA","NA","164936","172394","1444","130579","NA","NA","NA","NA","39754","169522","200388","176299","NA","NA","200881","NA","NA","NA","NA","NA","6314","6316","NA","6316","39512","38117","198674","38121","200388","NA","198674","Response_time_timing","14","6468","14","no","1024"
"100","100","459.26666666666665","459.26666666666665","gray","no","legacy","letter","legacy","white","legacy","0","letter_vs_number","relative","1","undefined","1","l","0","NA","NA","NA","0","0","0","0","0","19","0","0","0","39","19","19","0","0","0","19","NA","0","0","NA","2","0","14","NA","59","NA","0","NA","NA","0","74","0","0","2","0","0","0","0","19","59","94","0","NA","NA","94","0","0","NA","NA","NA","0","0","2","0","19","19","94","19","14","NA","14","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","14","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","yes","0","l","NA","space","space","space","space","space","NA","NA","NA","NA","l","421","NA","2750","4310","3905","4853","1388","NA","NA","NA","NA","421","2","legacy","1259","1024","2","48000","-16","experiment","5","odd","legacy","D","NA","NA","NA","NA","176301","176301","47290","47288","87132","123139","87134","87134","47290","124394","169113","81668","131968","131971","131971","167229","NA","NA","1389","NA","169620","39848","200922","NA","167233","NA","NA","NA","NA","NA","164936","172394","1444","130579","NA","NA","NA","NA","39754","169522","202185","176299","NA","NA","202607","NA","NA","NA","NA","NA","6314","6316","NA","6316","39512","38117","200919","38121","202185","NA","200918","Response_time_timing","15","6889","15","no","1024"
"100","100","457.4375","457.4375","gray","no","legacy","letter","legacy","white","legacy","0","letter_vs_number","relative","1","undefined","1","l","0","NA","NA","NA","0","0","0","0","0","19","0","0","0","39","19","19","0","0","0","19","NA","0","0","NA","2","0","15","NA","59","NA","0","NA","NA","0","75","0","0","2","0","0","0","0","19","59","95","0","NA","NA","95","0","0","NA","NA","NA","0","0","2","0","19","19","95","19","15","NA","15","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","15","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","yes","0","l","NA","space","space","space","space","space","NA","NA","NA","NA","l","430","NA","2750","4310","3905","4853","1388","NA","NA","NA","NA","430","2","legacy","716","1024","2","48000","-16","experiment","5","odd","legacy","J","NA","NA","NA","NA","176301","176301","47290","47288","87132","123139","87134","87134","47290","124394","169113","81668","131968","131971","131971","167229","NA","NA","1389","NA","169620","39848","202649","NA","167233","NA","NA","NA","NA","NA","164936","172394","1444","130579","NA","NA","NA","NA","39754","169522","203373","176299","NA","NA","203803","NA","NA","NA","NA","NA","6314","6316","NA","6316","39512","38117","202646","38121","203373","NA","202645","Response_time_timing","16","7319","16","no","1024"
"100","100","455.29411764705884","455.29411764705884","gray","no","legacy","number","legacy","white","legacy","0","letter_vs_number","relative","1","undefined","1","n","0","NA","NA","NA","0","0","0","0","0","19","0","0","0","39","19","19","0","0","0","19","NA","0","0","NA","2","0","16","NA","59","NA","0","NA","NA","0","76","0","0","2","0","0","0","0","19","59","96","0","NA","NA","96","0","0","NA","NA","NA","0","0","2","0","19","19","96","19","16","NA","16","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","16","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","yes","0","n","NA","space","space","space","space","space","NA","NA","NA","NA","n","421","NA","2750","4310","3905","4853","1388","NA","NA","NA","NA","421","2","legacy","1867","1024","2","48000","-16","experiment","5","odd","legacy","5","NA","NA","NA","NA","176301","176301","47290","47288","87132","123139","87134","87134","47290","124394","169113","81668","131968","131971","131971","167229","NA","NA","1389","NA","169620","39848","203844","NA","167233","NA","NA","NA","NA","NA","164936","172394","1444","130579","NA","NA","NA","NA","39754","169522","205720","176299","NA","NA","206142","NA","NA","NA","NA","NA","6314","6316","NA","6316","39512","38117","203841","38121","205719","NA","203841","Response_time_timing","17","7740","17","no","1024"
"100","100","457.05555555555554","457.05555555555554","gray","no","legacy","letter","legacy","white","legacy","0","letter_vs_number","relative","1","undefined","1","l","0","NA","NA","NA","0","0","0","0","0","19","0","0","0","39","19","19","0","0","0","19","NA","0","0","NA","2","0","17","NA","59","NA","0","NA","NA","0","77","0","0","2","0","0","0","0","19","59","97","0","NA","NA","97","0","0","NA","NA","NA","0","0","2","0","19","19","97","19","17","NA","17","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","17","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","yes","0","l","NA","space","space","space","space","space","NA","NA","NA","NA","l","487","NA","2750","4310","3905","4853","1388","NA","NA","NA","NA","487","2","legacy","1485","1024","2","48000","-16","experiment","5","odd","legacy","G","NA","NA","NA","NA","176301","176301","47290","47288","87132","123139","87134","87134","47290","124394","169113","81668","131968","131971","131971","167229","NA","NA","1389","NA","169620","39848","206184","NA","167233","NA","NA","NA","NA","NA","164936","172394","1444","130579","NA","NA","NA","NA","39754","169522","207680","176299","NA","NA","208169","NA","NA","NA","NA","NA","6314","6316","NA","6316","39512","38117","206181","38121","207679","NA","206181","Response_time_timing","18","8227","18","no","1024"
"100","100","527","527","gray","no","legacy","food","legacy","white","legacy","0","food_tools","relative","1","undefined","1","f","0","NA","NA","NA","0","0","0","0","0","19","0","0","0","39","19","19","0","0","0","19","NA","0","0","0","2","0","17","NA","59","0","0","0","0","0","78","0","0","2","0","0","0","0","19","59","98","0","NA","NA","98","0","0","NA","0","NA","0","0","3","0","19","19","98","19","17","0","17","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","0","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","yes","0","f","space","space","space","space","space","space","space","NA","NA","NA","f","527","2611","2750","4310","3905","4853","1388","2444","NA","NA","NA","527","2","legacy","1571","1024","2","48000","-16","experiment","5","odd","legacy","pickles","NA","NA","NA","NA","176301","176301","47290","47288","87132","123139","87134","87134","47290","124394","169113","81668","131968","131971","131971","167229","NA","NA","1389","208218","169620","39848","206184","NA","167233","213324","213300","213303","213321","NA","164936","172394","1444","130579","210854","NA","NA","NA","39754","169522","214904","176299","NA","NA","215432","NA","NA","NA","213303","NA","6314","6316","NA","6316","39512","38117","213321","38121","207679","214903","206181","Response_time_timing","1","527","1","no","1024"
