acc,accuracy,average_response_time,avg_rt,background,bidi,block,block_picker,browser_codename,browser_name,browser_version,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_keyboard_response,correct_response,count_backward_mask,count_block_1,count_block_2,count_block_3,count_correct,count_counter_balance,count_experiment,count_fix,count_forward_mask,count_incorrect,count_instructions_1,count_instructions_2,count_instructions_3,count_instructions_4,count_keyboard_response,count_logger,count_osweb,count_practice_loop,count_prime,count_target,count_trials,date_startdate,date_startdateUTC,date_starttime,datetime,description,disable_garbage_collection,experiment_debug,experiment_parameters,experiment_path,experiment_pilot,experiment_taskname,experiment_taskversion,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,jatosStudyResultId,jatosVersion,keyboard_backend,mouse_backend,num_letters,opensesame_codename,opensesame_version,penwidth,prime,queryParams_batchId,queryParams_generalMultiple,repeat_cycle,response,response_instructions_1,response_instructions_2,response_instructions_3,response_instructions_4,response_keyboard_response,response_time,response_time_instructions_1,response_time_instructions_2,response_time_instructions_3,response_time_instructions_4,response_time_keyboard_response,round_decimals,sampler_backend,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,sessionid,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,system_os,target,time_backward_mask,time_block_1,time_block_2,time_block_3,time_correct,time_counter_balance,time_fix,time_forward_mask,time_incorrect,time_instructions_1,time_instructions_2,time_instructions_3,time_instructions_4,time_keyboard_response,time_logger,time_practice_loop,time_prime,time_target,title,total_correct,total_response_time,total_responses,type,uniform_coordinates,width
100,100,660,660,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,f,17,0,0,0,17,0,0,17,17,17,0,0,0,0,17,17,0,0,17,17,17,27-10-22,27-10-22,11:49:53,Sun Nov 27 2022 11:49:53 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,923,3.6.1,psycho,psycho,4,osweb,1.4.11,1,opem,262,,0,f,f,f,f,f,f,593,26605,4180,3904,12958,593,2,psycho,875,1440,24,900,24,31,29,1440,1669546225993,1024,2,48000,-16,experiment,1,odd,MacIntel,pome,82854,50,50,50,81572,43,82104,82772,,50,26661,30858,46625,82904,83502,50,82821,82904,ExPsyLing2022_Class1,18,11886,18,fruit_veg,yes,1024
100,100,654,654,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,a,18,0,0,0,18,0,0,18,18,18,0,0,0,0,18,18,0,0,18,18,18,27-10-22,27-10-22,11:49:53,Sun Nov 27 2022 11:49:53 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,923,3.6.1,psycho,psycho,5,osweb,1.4.11,1,pdana,262,,0,a,f,f,f,f,a,531,26605,4180,3904,12958,531,2,psycho,875,1440,24,900,24,31,29,1440,1669546225993,1024,2,48000,-16,experiment,1,odd,MacIntel,panda,84788,50,50,50,83505,43,84039,84704,,50,26661,30858,46625,84837,85368,50,84754,84837,ExPsyLing2022_Class1,19,12417,19,animal,yes,1024
100,100,650,650,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,identical,uniform,1,1,f,19,0,0,0,19,0,0,19,19,19,0,0,0,0,19,19,0,0,19,19,19,27-10-22,27-10-22,11:49:53,Sun Nov 27 2022 11:49:53 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,923,3.6.1,psycho,psycho,5,osweb,1.4.11,1,peach,262,,0,f,f,f,f,f,f,577,26605,4180,3904,12958,577,2,psycho,875,1440,24,900,24,31,29,1440,1669546225993,1024,2,48000,-16,experiment,1,odd,MacIntel,peach,86670,50,50,50,85371,43,85905,86572,,50,26661,30858,46625,86720,87301,50,86621,86720,ExPsyLing2022_Class1,20,12994,20,fruit_veg,yes,1024
100,100,647,647,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,a,20,0,0,0,20,0,0,20,20,20,0,0,0,0,20,20,0,0,20,20,20,27-10-22,27-10-22,11:49:53,Sun Nov 27 2022 11:49:53 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,923,3.6.1,psycho,psycho,6,osweb,1.4.11,1,tlurte,262,,0,a,f,f,f,f,a,602,26605,4180,3904,12958,602,2,psycho,875,1440,24,900,24,31,29,1440,1669546225993,1024,2,48000,-16,experiment,1,odd,MacIntel,turtle,88587,50,50,50,87304,43,87840,88505,,50,26661,30858,46625,88637,89251,50,88554,88637,ExPsyLing2022_Class1,21,13596,21,animal,yes,1024
100,100,649,649,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,a,21,0,0,0,21,0,0,21,21,21,0,0,0,0,21,21,0,0,21,21,21,27-10-22,27-10-22,11:49:53,Sun Nov 27 2022 11:49:53 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,923,3.6.1,psycho,psycho,7,osweb,1.4.11,1,cikechn,262,,0,a,f,f,f,f,a,680,26605,4180,3904,12958,680,2,psycho,875,1440,24,900,24,31,29,1440,1669546225993,1024,2,48000,-16,experiment,1,odd,MacIntel,chicken,90537,50,50,50,89255,43,89790,90455,,50,26661,30858,46625,90587,91268,50,90504,90587,ExPsyLing2022_Class1,22,14276,22,animal,yes,1024
100,100,651,651,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,a,22,0,0,0,22,0,0,22,22,22,0,0,0,0,22,22,0,0,22,22,22,27-10-22,27-10-22,11:49:53,Sun Nov 27 2022 11:49:53 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,923,3.6.1,psycho,psycho,6,osweb,1.4.11,1,wabmot,262,,0,a,f,f,f,f,a,696,26605,4180,3904,12958,696,2,psycho,875,1440,24,900,24,31,29,1440,1669546225993,1024,2,48000,-16,experiment,1,odd,MacIntel,wombat,92570,50,50,50,91271,43,91805,92471,,50,26661,30858,46625,92620,93318,50,92521,92620,ExPsyLing2022_Class1,23,14972,23,animal,yes,1024
96,96,658,658,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,identical,uniform,0,0,f,23,0,0,0,23,0,0,23,23,23,0,0,0,0,23,23,0,0,23,23,23,27-10-22,27-10-22,11:49:53,Sun Nov 27 2022 11:49:53 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,923,3.6.1,psycho,psycho,4,osweb,1.4.11,1,lime,262,,0,a,f,f,f,f,a,826,26605,4180,3904,12958,826,2,psycho,875,1440,24,900,24,31,29,1440,1669546225993,1024,2,48000,-16,experiment,1,odd,MacIntel,lime,94620,50,50,50,93321,43,93857,94522,,50,26661,30858,46625,94670,95501,50,94571,94670,ExPsyLing2022_Class1,23,15798,24,fruit_veg,yes,1024
96,96,657,657,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,a,24,0,0,0,24,0,0,24,24,24,0,0,0,0,24,24,0,0,24,24,24,27-10-22,27-10-22,11:49:53,Sun Nov 27 2022 11:49:53 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,923,3.6.1,psycho,psycho,5,osweb,1.4.11,1,hrsoe,262,,0,a,f,f,f,f,a,628,26605,4180,3904,12958,628,2,psycho,875,1440,24,900,24,31,29,1440,1669546225993,1024,2,48000,-16,experiment,1,odd,MacIntel,horse,96787,50,50,50,93321,43,96037,96704,95504,50,26661,30858,46625,96837,97468,50,96754,96837,ExPsyLing2022_Class1,24,16426,25,animal,yes,1024
96,96,660,660,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,a,25,0,0,0,25,0,0,25,25,25,0,0,0,0,25,25,0,0,25,25,25,27-10-22,27-10-22,11:49:53,Sun Nov 27 2022 11:49:53 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,923,3.6.1,psycho,psycho,5,osweb,1.4.11,1,noibs,262,,0,a,f,f,f,f,a,740,26605,4180,3904,12958,740,2,psycho,875,1440,24,900,24,31,29,1440,1669546225993,1024,2,48000,-16,experiment,1,odd,MacIntel,bison,98770,50,50,50,97471,43,98005,98671,95504,50,26661,30858,46625,98820,99568,50,98721,98820,ExPsyLing2022_Class1,25,17166,26,animal,yes,1024
96,96,662,662,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,a,26,0,0,0,26,0,0,26,26,26,0,0,0,0,26,26,0,0,26,26,26,27-10-22,27-10-22,11:49:53,Sun Nov 27 2022 11:49:53 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,923,3.6.1,psycho,psycho,4,osweb,1.4.11,1,aotg,262,,0,a,f,f,f,f,a,718,26605,4180,3904,12958,718,2,psycho,875,1440,24,900,24,31,29,1440,1669546225993,1024,2,48000,-16,experiment,1,odd,MacIntel,goat,100853,50,50,50,99571,43,100105,100771,95504,50,26661,30858,46625,100903,101634,50,100819,100903,ExPsyLing2022_Class1,26,17884,27,animal,yes,1024
96,96,664,664,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,f,27,0,0,0,27,0,0,27,27,27,0,0,0,0,27,27,0,0,27,27,27,27-10-22,27-10-22,11:49:53,Sun Nov 27 2022 11:49:53 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,923,3.6.1,psycho,psycho,8,osweb,1.4.11,1,mcurcube,262,,0,f,f,f,f,f,f,694,26605,4180,3904,12958,694,2,psycho,875,1440,24,900,24,31,29,1440,1669546225993,1024,2,48000,-16,experiment,1,odd,MacIntel,cucumber,102920,50,50,50,101638,43,102171,102838,95504,50,26661,30858,46625,102970,103668,50,102887,102970,ExPsyLing2022_Class1,27,18578,28,fruit_veg,yes,1024
97,97,661,661,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,identical,uniform,1,1,a,28,0,0,0,28,0,0,28,28,28,0,0,0,0,28,28,0,0,28,28,28,27-10-22,27-10-22,11:49:53,Sun Nov 27 2022 11:49:53 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,923,3.6.1,psycho,psycho,4,osweb,1.4.11,1,bull,262,,0,a,f,f,f,f,a,592,26605,4180,3904,12958,592,2,psycho,875,1440,24,900,24,31,29,1440,1669546225993,1024,2,48000,-16,experiment,1,odd,MacIntel,bull,104953,50,50,50,103671,43,104203,104871,95504,50,26661,30858,46625,105003,105601,50,104920,105003,ExPsyLing2022_Class1,28,19170,29,animal,yes,1024
97,97,675,675,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,f,29,0,0,0,29,0,0,29,29,29,0,0,0,0,29,29,0,0,29,29,29,27-10-22,27-10-22,11:49:53,Sun Nov 27 2022 11:49:53 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,923,3.6.1,psycho,psycho,8,osweb,1.4.11,1,btooeert,262,,0,f,f,f,f,f,f,1093,26605,4180,3904,12958,1093,2,psycho,875,1440,24,900,24,31,29,1440,1669546225993,1024,2,48000,-16,experiment,1,odd,MacIntel,beetroot,106903,50,50,50,105603,43,106137,106804,95504,50,26661,30858,46625,106953,108051,50,106854,106953,ExPsyLing2022_Class1,29,20263,30,fruit_veg,yes,1024
97,97,678,678,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,identical,uniform,1,1,f,30,0,0,0,30,0,0,30,30,30,0,0,0,0,30,30,0,0,30,30,30,27-10-22,27-10-22,11:49:53,Sun Nov 27 2022 11:49:53 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,923,3.6.1,psycho,psycho,7,osweb,1.4.11,1,spinach,262,,0,f,f,f,f,f,f,762,26605,4180,3904,12958,762,2,psycho,875,1440,24,900,24,31,29,1440,1669546225993,1024,2,48000,-16,experiment,1,odd,MacIntel,spinach,109335,50,50,50,108055,43,108586,109254,95504,50,26661,30858,46625,109370,110134,50,109303,109370,ExPsyLing2022_Class1,30,21025,31,fruit_veg,yes,1024
97,97,685,685,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,identical,uniform,1,1,f,31,0,0,0,31,0,0,31,31,31,0,0,0,0,31,31,0,0,31,31,31,27-10-22,27-10-22,11:49:53,Sun Nov 27 2022 11:49:53 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,923,3.6.1,psycho,psycho,8,osweb,1.4.11,1,eggplant,262,,0,f,f,f,f,f,f,886,26605,4180,3904,12958,886,2,psycho,875,1440,24,900,24,31,29,1440,1669546225993,1024,2,48000,-16,experiment,1,odd,MacIntel,eggplant,111436,50,50,50,110137,43,110670,111337,95504,50,26661,30858,46625,111486,112384,50,111387,111486,ExPsyLing2022_Class1,31,21911,32,fruit_veg,yes,1024
97,97,682,682,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,identical,uniform,1,1,a,32,0,0,0,32,0,0,32,32,32,0,0,0,0,32,32,0,0,32,32,32,27-10-22,27-10-22,11:49:53,Sun Nov 27 2022 11:49:53 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,923,3.6.1,psycho,psycho,5,osweb,1.4.11,1,tiger,262,,0,a,f,f,f,f,a,597,26605,4180,3904,12958,597,2,psycho,875,1440,24,900,24,31,29,1440,1669546225993,1024,2,48000,-16,experiment,1,odd,MacIntel,tiger,113669,50,50,50,112387,43,112918,113587,95504,50,26661,30858,46625,113720,114317,50,113636,113719,ExPsyLing2022_Class1,32,22508,33,animal,yes,1024
97,97,683,683,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,f,33,0,0,0,33,0,0,33,33,33,0,0,0,0,33,33,0,0,33,33,33,27-10-22,27-10-22,11:49:53,Sun Nov 27 2022 11:49:53 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,923,3.6.1,psycho,psycho,8,osweb,1.4.11,1,nchizuic,262,,0,f,f,f,f,f,f,709,26605,4180,3904,12958,709,2,psycho,875,1440,24,900,24,31,29,1440,1669546225993,1024,2,48000,-16,experiment,1,odd,MacIntel,zucchini,115603,50,50,50,114321,43,114853,115521,95504,50,26661,30858,46625,115653,116367,50,115570,115653,ExPsyLing2022_Class1,33,23217,34,fruit_veg,yes,1024
97,97,684,684,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,f,34,0,0,0,34,0,0,34,34,34,0,0,0,0,34,34,0,0,34,34,34,27-10-22,27-10-22,11:49:53,Sun Nov 27 2022 11:49:53 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,923,3.6.1,psycho,psycho,8,osweb,1.4.11,1,slcaolin,262,,0,f,f,f,f,f,f,714,26605,4180,3904,12958,714,2,psycho,875,1440,24,900,24,31,29,1440,1669546225993,1024,2,48000,-16,experiment,1,odd,MacIntel,scallion,117653,50,50,50,116370,43,116903,117571,95504,50,26661,30858,46625,117703,118434,50,117620,117703,ExPsyLing2022_Class1,34,23931,35,fruit_veg,yes,1024
97,97,683,683,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,f,35,0,0,0,35,0,0,35,35,35,0,0,0,0,35,35,0,0,35,35,35,27-10-22,27-10-22,11:49:53,Sun Nov 27 2022 11:49:53 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,923,3.6.1,psycho,psycho,7,osweb,1.4.11,1,kpumpni,262,,0,f,f,f,f,f,f,661,26605,4180,3904,12958,661,2,psycho,875,1440,24,900,24,31,29,1440,1669546225993,1024,2,48000,-16,experiment,1,odd,MacIntel,pumpkin,119719,50,50,50,118437,43,118969,119637,95504,50,26661,30858,46625,119769,120433,50,119686,119769,ExPsyLing2022_Class1,35,24592,36,fruit_veg,yes,1024
97,97,690,690,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,a,36,0,0,0,36,0,0,36,36,36,0,0,0,0,36,36,0,0,36,36,36,27-10-22,27-10-22,11:49:53,Sun Nov 27 2022 11:49:53 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,923,3.6.1,psycho,psycho,8,osweb,1.4.11,1,lypustap,262,,0,a,f,f,f,f,a,944,26605,4180,3904,12958,944,2,psycho,875,1440,24,900,24,31,29,1440,1669546225993,1024,2,48000,-16,experiment,1,odd,MacIntel,platypus,121736,50,50,50,120436,43,120969,121637,95504,50,26661,30858,46625,121786,122733,50,121687,121786,ExPsyLing2022_Class1,36,25536,37,animal,yes,1024
97,97,688,688,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,identical,uniform,1,1,a,37,0,0,0,37,0,0,37,37,37,0,0,0,0,37,37,0,0,37,37,37,27-10-22,27-10-22,11:49:53,Sun Nov 27 2022 11:49:53 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,923,3.6.1,psycho,psycho,6,osweb,1.4.11,1,cougar,262,,0,a,f,f,f,f,a,620,26605,4180,3904,12958,620,2,psycho,875,1440,24,900,24,31,29,1440,1669546225993,1024,2,48000,-16,experiment,1,odd,MacIntel,cougar,124036,50,50,50,122736,43,123267,123937,95504,50,26661,30858,46625,124086,124717,50,123987,124086,ExPsyLing2022_Class1,37,26156,38,animal,yes,1024
97,97,684,684,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,f,38,0,0,0,38,0,0,38,38,38,0,0,0,0,38,38,0,0,38,38,38,27-10-22,27-10-22,11:49:53,Sun Nov 27 2022 11:49:53 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,923,3.6.1,psycho,psycho,5,osweb,1.4.11,1,oivle,262,,0,f,f,f,f,f,f,520,26605,4180,3904,12958,520,2,psycho,875,1440,24,900,24,31,29,1440,1669546225993,1024,2,48000,-16,experiment,1,odd,MacIntel,olive,126003,50,50,50,124720,43,125253,125920,95504,50,26661,30858,46625,126052,126584,50,125969,126052,ExPsyLing2022_Class1,38,26676,39,fruit_veg,yes,1024
98,98,686,686,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,f,39,0,0,0,39,0,0,39,39,39,0,0,0,0,39,39,0,0,39,39,39,27-10-22,27-10-22,11:49:53,Sun Nov 27 2022 11:49:53 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,923,3.6.1,psycho,psycho,7,osweb,1.4.11,1,pianrsp,262,,0,f,f,f,f,f,f,748,26605,4180,3904,12958,748,2,psycho,875,1440,24,900,24,31,29,1440,1669546225993,1024,2,48000,-16,experiment,1,odd,MacIntel,parsnip,127869,50,50,50,126587,43,127119,127787,95504,50,26661,30858,46625,127919,128683,50,127836,127919,ExPsyLing2022_Class1,39,27424,40,fruit_veg,yes,1024
98,98,685,685,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,f,40,0,0,0,40,0,0,40,40,40,0,0,0,0,40,40,0,0,40,40,40,27-10-22,27-10-22,11:49:53,Sun Nov 27 2022 11:49:53 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,923,3.6.1,psycho,psycho,4,osweb,1.4.11,1,mpul,262,,0,f,f,f,f,f,f,652,26605,4180,3904,12958,652,2,psycho,875,1440,24,900,24,31,29,1440,1669546225993,1024,2,48000,-16,experiment,1,odd,MacIntel,plum,129969,50,50,50,128686,43,129219,129887,95504,50,26661,30858,46625,130019,130684,50,129936,130019,ExPsyLing2022_Class1,40,28076,41,fruit_veg,yes,1024
98,98,684,684,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,identical,uniform,1,1,f,41,0,0,0,41,0,0,41,41,41,0,0,0,0,41,41,0,0,41,41,41,27-10-22,27-10-22,11:49:53,Sun Nov 27 2022 11:49:53 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,923,3.6.1,psycho,psycho,8,osweb,1.4.11,1,mushroom,262,,0,f,f,f,f,f,f,664,26605,4180,3904,12958,664,2,psycho,875,1440,24,900,24,31,29,1440,1669546225993,1024,2,48000,-16,experiment,1,odd,MacIntel,mushroom,131986,50,50,50,130687,43,131228,131892,95504,50,26661,30858,46625,132036,132701,50,131937,132036,ExPsyLing2022_Class1,41,28740,42,fruit_veg,yes,1024
98,98,686,686,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,f,42,0,0,0,42,0,0,42,42,42,0,0,0,0,42,42,0,0,42,42,42,27-10-22,27-10-22,11:49:53,Sun Nov 27 2022 11:49:53 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,923,3.6.1,psycho,psycho,6,osweb,1.4.11,1,cuitrs,262,,0,f,f,f,f,f,f,740,26605,4180,3904,12958,740,2,psycho,875,1440,24,900,24,31,29,1440,1669546225993,1024,2,48000,-16,experiment,1,odd,MacIntel,citrus,134003,50,50,50,132704,43,133237,133904,95504,50,26661,30858,46625,134052,134800,50,133953,134052,ExPsyLing2022_Class1,42,29480,43,fruit_veg,yes,1024
